"ih_asym","ih_sym"
0.0055785391300296,0.0145822653966547
0.00877205115713849,0.0116902035478452
0.0319794651685441,0.0377422850401919
0.00354545582256795,0.05943772342884
0.0240143945970329,0.0364566126680369
0.0249867362360145,0.0348832605161697
0.0177206226578001,0.00963795078647339
0.00735622239781735,0.0422186768422098
0.00338680565487642,0.050513551727198
0.0360497137259242,0.0465156554904483
0.041384892642181,0.0253297159961564
0.0413384815843052,0.011913870152326
0.00811921397725225,0.0177897986745008
0.0112138596251487,0.0175095328164653
0.0159690716727233,0.0367958539651122
0.0120671240590242,0.0241567062078152
0.0237363584238489,0.0280695537150381
0.0147925776423131,0.022813664204513
0.0114569075910508,0.0304316962698668
0.00240362489359344,0.0116131296803395
0.0279276582142131,0.0228551082879471
0.00703411112919654,0.0328965971863018
0.0133103301328733,0.0083503172736729
0.0423777152253163,0.00886291988049617
0.00443100222811932,0.011759454050913
0.0115387775102957,0.0243340656989708
0.0120223887668869,0.0157258251474794
0.00846992222377936,0.0154937127449888
0.0108305565013963,0.00838135530541325
0.0398158472911507,0.0281884955515756
0.013073545667081,0.0223802189023168
0.00437883830813206,0.0151599245998383
0.00810354590292791,0.0291821504559653
0.0163596683210414,0.037797900440413
0.0295691645711312,0.0427565927533468
0.0191457983241644,0.0236490766521762
0.0206593102471505,0.0338828432091879
0.0132997244902496,0.0459270850730322
0.00127352159343065,0.00814876181193184
0.00556192063367186,0.0273473837963883
0.0252299243948327,0.0422441706915283
0.000265564240860533,0.00043083509490549
0.00753898729187226,0.0341422077332957
0.00578250517710563,0.0375762531058366
0.0211941707681347,0.0130209925748981
0.00203702012753983,0.0525635126143624
0.00399009993323702,0.0324834290156252
0.0162680407676744,0.0361595341842196
0.0189025223131091,0.0335545695863113
0.00782567872807288,0.0429252894022236
0.0196353411809662,0.0115622319220826
0.0297662121131288,0.0411378959344866
0.00271353667560219,0.0245612186776773
0.0146244310175391,0.0389189185507221
0.026762328898103,0.0569437515583468
0.0115159286601637,0.0133408483532546
0.0131613950871866,0.0157953358732506
0.0156835686901078,0.0408190870489801
0.0177112314491613,0.0296468590848202
0.0129151957549763,0.0434266713498079
0.0236261527311034,0.0369823037478284
0.0213483807567834,0.0298359938485612
0.0146797997535743,0.025988855406153
0.00978683499498147,0.028087768857224
0.027994601223326,0.0212704545966575
0.0177073075791882,0.0471330653063956
0.00561620665988774,0.0250641390725796
0.0125797579551174,0.0337688635618804
0.0397506363222562,0.0413979830186678
0.0130377509881206,0.00188215202551135
0.0156168721661836,0.0464235917842688
0.0182251215990283,0.0257945790657972
0.00743129673418599,0.0476388573545564
0.00889951742470266,0.0393225433985555
0.0123352845295228,0.014126040007521
0.0253294073162005,0.041462638332219
0.0390159236090553,0.0471049177491392
0.034988731895344,0.034618820830577
0.00780806893808309,0.0168267962591915
0.038312232151932,0.0134246284292011
0.0131900319582478,0.0229180609505312
0.00637112816403032,0.0288199074741179
0.0055997458490719,0.0131764718622356
0.0149672955025485,0.0247936405879261
0.00392695177478963,0.0017718510663876
0.0154437536508125,0.0328953746657665
0.0447353815163054,0.0204081114360341
0.0103099717958574,0.0221491741348504
0.0274369017445198,0.0172774334913683
0.00860520991817142,0.0270466838615156
0.0104672249034314,0.0175378814450787
0.0251732429944043,0.044083873463411
0.0372630964983454,0.0370960145865161
0.0476163537019013,0.0186736990404198
0.0169255125482644,0.0115495780929382
0.00500367385036633,0.00940185350719063
0.00906925141764713,0.0241502132993602
0.0162912163180679,0.0474133032868818
0.0066512629500232,0.0281077897006832
0.00394569539857774,0.0106208860949126
0.00290452794331527,0.0183932720107276
0.0231287930603261,0.0486910227050589
0.00747852812694952,0.0108115498138716
0.0286988284074276,0.00996434142974741
0.010815766457404,0.00978284485669113
0.0279255970223675,0.0426089936581948
0.00770272545271086,0.0354439934234532
0.0313083708355803,0.0228240405797949
